episode,reward,loss
14290,-1.0,1.7347243428230286
14291,-5.0,1.7347243428230286
14292,-1.0,1.7347243428230286
14293,0.2562747599983486,1.7347243428230286
14294,-1.0,1.7347243428230286
14295,-1.0,1.7347243428230286
14296,-1.0,1.7347243428230286
14297,-1.0,1.7347243428230286
14298,-1.0,1.7347243428230286
14299,-1.0,1.7347243428230286
14300,-1.0,1.7347243428230286
14301,-1.0,1.7347243428230286
14302,-1.0,1.7347243428230286
14303,-1.0,1.7347243428230286
14304,-1.0,1.7347243428230286
14305,-1.0,1.7347243428230286
14306,-1.0,1.7347243428230286
14307,-1.0,1.7347243428230286
14308,-1.0,1.7347243428230286
14309,-1.0,1.7347243428230286
14310,-1.0,1.7347243428230286
14311,-1.0,1.7347243428230286
14312,-1.0,1.7347243428230286
14313,-1.0,1.7347243428230286
14314,-1.0,1.7347243428230286
14315,-1.0,1.7347243428230286
14316,-1.0,1.7347243428230286
14317,0.4989724717843855,1.7347243428230286
14318,-1.0,1.7347243428230286
14319,-1.0,1.7347243428230286
14320,-1.0,1.7347243428230286
14321,-1.0,1.7347243428230286
14322,0.4808393917951405,1.7347243428230286
14323,-1.0,1.7347243428230286
14324,8.07283662201001,1.7347243428230286
14325,-1.0,1.7347243428230286
14326,-1.0,1.7347243428230286
14327,-5.0,1.7347243428230286
14328,-1.0,1.7347243428230286
14329,-1.0,1.7347243428230286
14330,-1.0,1.7347243428230286
14331,-1.0,1.7347243428230286
14332,-1.0,1.7347243428230286
14333,-1.0,1.7347243428230286
14334,-1.0,1.7347243428230286
14335,-1.0,1.7347243428230286
14336,-1.0,1.7347243428230286
14337,-5.0,1.7347243428230286
14338,-1.0,1.7347243428230286
14339,-1.0,1.7347243428230286
14340,-1.0,1.7347243428230286
14341,-1.0,1.7347243428230286
14342,0.4963080108175948,1.7347243428230286
14343,-1.0,1.7347243428230286
14344,-1.0,1.7347243428230286
14345,-1.0,1.7347243428230286
14346,0.15797092616156486,1.7347243428230286
14347,5.0887484750616165,1.7347243428230286
14348,-1.0,1.7347243428230286
14349,-1.0,1.7347243428230286
14350,-1.0,1.7347243428230286
14351,8.671957421064121,1.7347243428230286
14352,-1.0,1.7347243428230286
14353,-1.0,1.7347243428230286
14354,-1.0,1.7347243428230286
14355,-1.0,1.7347243428230286
14356,-1.0,1.7347243428230286
14357,-1.0,1.7347243428230286
14358,0.0,1.7347243428230286
14359,-1.0,1.7347243428230286
14360,0.9719749276592767,1.7347243428230286
14361,-1.0,1.7347243428230286
14362,-1.0,1.7347243428230286
14363,3.397180632886677,1.7347243428230286
14364,-1.0,1.7347243428230286
14365,-1.0,1.7347243428230286
14366,-1.0,1.7347243428230286
14367,-1.0,1.7347243428230286
14368,-1.0,1.7347243428230286
14369,-1.0,1.7347243428230286
14370,-1.0,1.7347243428230286
14371,-1.0,1.7347243428230286
14372,-1.0,1.7347243428230286
14373,-1.0,1.7347243428230286
14374,-1.0,1.7347243428230286
14375,-1.0,1.7347243428230286
14376,-1.0,1.7347243428230286
14377,-1.0,1.7347243428230286
14378,2.7424342523089487,1.7347243428230286
14379,0.09843148867999725,1.7347243428230286
14380,-1.0,1.7347243428230286
14381,-1.0,1.7347243428230286
14382,-1.0,1.7347243428230286
14383,-1.0,1.7347243428230286
14384,0.4008650836232361,1.7347243428230286
14385,-1.0,1.7347243428230286
14386,-1.0,1.7347243428230286
14387,-1.0,1.7347243428230286
14388,-1.0,1.7347243428230286
14389,-1.0,1.7347243428230286
14390,-1.0,1.7347243428230286
14391,-1.0,1.7347243428230286
14392,-1.0,1.7347243428230286
14393,3.0571158259981517,1.7347243428230286
14394,0.3865505217761672,1.7347243428230286
14395,2.0335390857585347,1.7347243428230286
14396,-1.0,1.7347243428230286
14397,-1.0,1.7347243428230286
14398,-1.0,1.7347243428230286
14399,-1.0,1.7347243428230286
14400,-5.0,1.7347243428230286
14401,-1.0,1.7347243428230286
14402,-1.0,1.7347243428230286
14403,-1.0,1.7347243428230286
14404,-1.0,1.7347243428230286
14405,-1.0,1.7347243428230286
14406,-1.0,1.7347243428230286
14407,-1.0,1.7347243428230286
14408,0.47117311394226974,1.7347243428230286
14409,-1.0,1.7347243428230286
14410,-1.0,1.7347243428230286
14411,-1.0,1.7347243428230286
14412,1.141178063398153,1.7347243428230286
14413,-1.0,1.7347243428230286
14414,-1.0,1.7347243428230286
14415,-1.0,1.7347243428230286
14416,-1.0,1.7347243428230286
14417,-1.0,1.7347243428230286
14418,-1.0,1.7347243428230286
14419,-1.0,1.7347243428230286
14420,-1.0,1.7347243428230286
14421,0.0686718769560424,1.7347243428230286
14422,-1.0,1.7347243428230286
14423,-1.0,1.7347243428230286
14424,-2.0,1.7347243428230286
14425,-5.0,1.7347243428230286
14426,-1.0,1.7347243428230286
14427,-1.0,1.7347243428230286
14428,-1.0,1.7347243428230286
14429,-1.0,1.7347243428230286
14430,-1.0,1.7347243428230286
14431,-1.0,1.7347243428230286
14432,-1.0,1.7347243428230286
14433,-1.0,1.7347243428230286
14434,0.17252770473913223,1.7347243428230286
14435,-1.0,1.7347243428230286
14436,-1.0,1.7347243428230286
14437,-1.0,1.7347243428230286
14438,-1.0,1.7347243428230286
14439,-1.0,1.7347243428230286
14440,-1.0,1.7347243428230286
14441,-1.0,1.7347243428230286
14442,-1.0,1.7347243428230286
14443,-1.0,1.7347243428230286
14444,-1.0,1.7347243428230286
14445,-1.0,1.7347243428230286
14446,-1.0,1.7347243428230286
14447,-1.0,1.7347243428230286
14448,0.35791441861298257,1.7347243428230286
14449,-1.0,1.7347243428230286
14450,-1.0,1.7347243428230286
14451,-1.0,1.7347243428230286
14452,-2.0,1.7347243428230286
14453,-1.0,1.7347243428230286
14454,-5.0,1.7347243428230286
14455,8.33259036633472,1.7347243428230286
14456,-5.0,1.7347243428230286
14457,-1.0,1.7347243428230286
14458,-1.0,1.7347243428230286
14459,-1.0,1.7347243428230286
14460,0.4967916758635921,1.7347243428230286
14461,-1.0,1.7347243428230286
14462,-1.0,1.7347243428230286
14463,-1.0,1.7347243428230286
14464,-1.0,1.7347243428230286
14465,-1.0,1.7347243428230286
14466,-1.0,1.7347243428230286
14467,-1.0,1.7347243428230286
14468,-1.0,1.7347243428230286
14469,-1.0,1.7347243428230286
14470,-1.0,1.7347243428230286
14471,-1.0,1.7347243428230286
14472,-1.0,1.7347243428230286
14473,-1.0,1.7347243428230286
14474,-1.0,1.7347243428230286
14475,-1.0,1.7347243428230286
14476,-1.0,1.7347243428230286
14477,0.06217462442144133,1.7347243428230286
14478,0.2763018730669766,1.7347243428230286
14479,-1.0,1.7347243428230286
14480,-1.0,1.7347243428230286
14481,2.6036088944433704,1.7347243428230286
14482,-1.0,1.7347243428230286
14483,-1.0,1.7347243428230286
14484,-1.0,1.7347243428230286
14485,-1.0,1.7347243428230286
14486,-1.0,1.7347243428230286
14487,-1.0,1.7347243428230286
14488,-1.0,1.7347243428230286
14489,-1.0,1.7347243428230286
14490,-1.0,1.7347243428230286
14491,-1.0,1.7347243428230286
14492,-1.0,1.7347243428230286
14493,-1.0,1.7347243428230286
14494,-1.0,1.7347243428230286
14495,-1.0,1.7347243428230286
14496,-1.0,1.7347243428230286
14497,-1.0,1.7347243428230286
14498,-1.0,1.7347243428230286
14499,-1.0,1.7347243428230286
14500,-1.0,1.7347243428230286
14501,-1.0,1.7347243428230286
14502,-1.0,1.7347243428230286
14503,-1.0,1.7347243428230286
14504,-1.0,1.7347243428230286
14505,-1.0,1.7347243428230286
14506,-1.0,1.7347243428230286
14507,-1.0,1.7347243428230286
14508,-1.0,1.7347243428230286
14509,-1.0,1.7347243428230286
14510,-1.0,1.7347243428230286
14511,-1.0,1.7347243428230286
14512,-1.0,1.7347243428230286
14513,-1.0,1.7347243428230286
14514,9.024691879508191,1.7347243428230286
14515,0.21668676715943208,1.7347243428230286
14516,0.4828526285626573,1.7347243428230286
14517,-1.0,1.7347243428230286
14518,-1.0,1.7347243428230286
14519,-1.0,1.7347243428230286
14520,-1.0,1.7347243428230286
14521,-1.0,1.7347243428230286
14522,-1.0,1.7347243428230286
14523,-1.0,1.7347243428230286
14524,-1.0,1.7347243428230286
14525,-1.0,1.7347243428230286
14526,-1.0,1.7347243428230286
14527,-5.0,1.7347243428230286
14528,-1.0,1.7347243428230286
14529,-1.0,1.7347243428230286
14530,-1.0,1.7347243428230286
14531,-1.0,1.7347243428230286
14532,-1.0,1.7347243428230286
14533,-1.0,1.7347243428230286
14534,-1.0,1.7347243428230286
14535,-1.0,1.7347243428230286
14536,0.25786723836155395,1.7347243428230286
14537,-1.0,1.7347243428230286
14538,-1.0,1.7347243428230286
14539,-2.0,1.7347243428230286
14540,-1.0,1.7347243428230286
14541,-5.0,1.7347243428230286
14542,-1.0,1.7347243428230286
14543,-1.0,1.7347243428230286
14544,-5.0,1.7347243428230286
14545,0.13264855447068774,1.7347243428230286
14546,-1.0,1.7347243428230286
14547,-1.0,1.7347243428230286
14548,-1.0,1.7347243428230286
14549,-1.0,1.7347243428230286
14550,-1.0,1.7347243428230286
14551,-1.0,1.7347243428230286
14552,-1.0,1.7347243428230286
14553,-1.0,1.7347243428230286
14554,0.48522727454315856,1.7347243428230286
14555,-1.0,1.7347243428230286
14556,-1.0,1.7347243428230286
14557,9.542191162756367,1.7347243428230286
14558,-1.0,1.7347243428230286
14559,7.507043063658278,1.7347243428230286
14560,-1.0,1.7347243428230286
14561,-1.0,1.7347243428230286
14562,-1.0,1.7347243428230286
14563,-1.0,1.7347243428230286
14564,-1.0,1.7347243428230286
14565,-1.0,1.7347243428230286
14566,-1.0,1.7347243428230286
14567,-1.0,1.7347243428230286
14568,-1.0,1.7347243428230286
14569,-1.0,1.7347243428230286
14570,-1.0,1.7347243428230286
14571,-1.0,1.7347243428230286
14572,-1.0,1.7347243428230286
14573,-1.0,1.7347243428230286
14574,-1.0,1.7347243428230286
14575,-1.0,1.7347243428230286
14576,-1.0,1.7347243428230286
14577,-1.0,1.7347243428230286
14578,-1.0,1.7347243428230286
14579,0.24961136703009318,1.7347243428230286
14580,-1.0,1.7347243428230286
14581,-1.0,1.7347243428230286
14582,-1.0,1.7347243428230286
14583,-1.0,1.7347243428230286
14584,0.3796639441958255,1.7347243428230286
14585,-1.0,1.7347243428230286
14586,-1.0,1.7347243428230286
14587,-1.0,1.7347243428230286
14588,-1.0,1.7347243428230286
14589,-1.0,1.7347243428230286
14590,-1.0,1.7347243428230286
14591,-1.0,1.7347243428230286
14592,-1.0,1.7347243428230286
14593,-5.0,1.7347243428230286
14594,-1.0,1.7347243428230286
14595,-1.0,1.7347243428230286
14596,-1.0,1.7347243428230286
14597,-1.0,1.7347243428230286
14598,-1.0,1.7347243428230286
14599,-1.0,1.7347243428230286
14600,-1.0,1.7347243428230286
14601,-1.0,1.7347243428230286
14602,-1.0,1.7347243428230286
14603,-1.0,1.7347243428230286
14604,-1.0,1.7347243428230286
14605,-1.0,1.7347243428230286
14606,-1.0,1.7347243428230286
14607,-1.0,1.7347243428230286
14608,-1.0,1.7347243428230286
14609,-1.0,1.7347243428230286
14610,-1.0,1.7347243428230286
14611,-1.0,1.7347243428230286
14612,-1.0,1.7347243428230286
14613,-1.0,1.7347243428230286
14614,-1.0,1.7347243428230286
14615,-1.0,1.7347243428230286
14616,12.630734240738091,1.7347243428230286
14617,-1.0,1.7347243428230286
14618,-1.0,1.7347243428230286
14619,-1.0,1.7347243428230286
14620,-1.0,1.7347243428230286
14621,9.160873419744641,1.7347243428230286
14622,-1.0,1.7347243428230286
14623,-1.0,1.7347243428230286
14624,-1.0,1.7347243428230286
14625,3.029882432128665,1.7347243428230286
14626,-1.0,1.7347243428230286
14627,-1.0,1.7347243428230286
14628,0.3371045491528589,1.7347243428230286
14629,-1.0,1.7347243428230286
14630,-1.0,1.7347243428230286
14631,-1.0,1.7347243428230286
14632,-1.0,1.7347243428230286
14633,0.17558274176058483,1.7347243428230286
14634,-1.0,1.7347243428230286
14635,-1.0,1.7347243428230286
14636,-1.0,1.7347243428230286
14637,-1.0,1.7347243428230286
14638,-1.0,1.7347243428230286
14639,-1.0,1.7347243428230286
14640,-1.0,1.7347243428230286
14641,-1.0,1.7347243428230286
14642,7.53209285344243,1.7347243428230286
14643,-1.0,1.7347243428230286
14644,-1.0,1.7347243428230286
14645,-1.0,1.7347243428230286
14646,-1.0,1.7347243428230286
14647,-1.0,1.7347243428230286
14648,-1.0,1.7347243428230286
14649,0.37804315596395915,1.7347243428230286
14650,-2.0,1.7347243428230286
14651,-1.0,1.7347243428230286
14652,-1.0,1.7347243428230286
14653,-1.0,1.7347243428230286
14654,-1.0,1.7347243428230286
14655,-1.0,1.7347243428230286
14656,-1.0,1.7347243428230286
14657,-1.0,1.7347243428230286
14658,-1.0,1.7347243428230286
14659,-1.0,1.7347243428230286
14660,-1.0,1.7347243428230286
14661,-1.0,1.7347243428230286
14662,0.09761545126130189,1.7347243428230286
14663,1.483817137164523,1.7347243428230286
14664,-1.0,1.7347243428230286
14665,-1.0,1.7347243428230286
14666,-1.0,1.7347243428230286
14667,-1.0,1.7347243428230286
14668,-1.0,1.7347243428230286
14669,-1.0,1.7347243428230286
14670,-1.0,1.7347243428230286
14671,-1.0,1.7347243428230286
14672,-1.0,1.7347243428230286
14673,-1.0,1.7347243428230286
14674,-1.0,1.7347243428230286
14675,-1.0,1.7347243428230286
14676,0.4979733173416806,1.7347243428230286
14677,-1.0,1.7347243428230286
14678,-1.0,1.7347243428230286
14679,-1.0,1.7347243428230286
14680,0.446665780526386,1.7347243428230286
14681,-1.0,1.7347243428230286
14682,-1.0,1.7347243428230286
14683,-1.0,1.7347243428230286
14684,-1.0,1.7347243428230286
14685,-1.0,1.7347243428230286
14686,-1.0,1.7347243428230286
14687,-5.0,1.7347243428230286
14688,-1.0,1.7347243428230286
14689,-1.0,1.7347243428230286
14690,-1.0,1.7347243428230286
14691,0.45788288894041906,1.7347243428230286
14692,0.4523015289180861,1.7347243428230286
14693,-5.0,1.7347243428230286
14694,-1.0,1.7347243428230286
14695,-5.0,1.7347243428230286
14696,-1.0,1.7347243428230286
14697,-1.0,1.7347243428230286
14698,-1.0,1.7347243428230286
14699,-1.0,1.7347243428230286
14700,-1.0,1.7347243428230286
14701,-1.0,1.7347243428230286
14702,-1.0,1.7347243428230286
14703,-1.0,1.7347243428230286
14704,-1.0,1.7347243428230286
14705,-1.0,1.7347243428230286
14706,-1.0,1.7347243428230286
14707,-1.0,1.7347243428230286
14708,-1.0,1.7347243428230286
14709,-1.0,1.7347243428230286
14710,-1.0,1.7347243428230286
14711,-1.0,1.7347243428230286
14712,-1.0,1.7347243428230286
14713,-1.0,1.7347243428230286
14714,-1.0,1.7347243428230286
14715,-1.0,1.7347243428230286
14716,-1.0,1.7347243428230286
14717,-1.0,1.7347243428230286
14718,-1.0,1.7347243428230286
14719,-1.0,1.7347243428230286
14720,0.3427739685854264,1.7347243428230286
14721,-1.0,1.7347243428230286
14722,-1.0,1.7347243428230286
14723,-1.0,1.7347243428230286
14724,-1.0,1.7347243428230286
14725,-1.0,1.7347243428230286
14726,-1.0,1.7347243428230286
14727,-1.0,1.7347243428230286
14728,-1.0,1.7347243428230286
14729,-1.0,1.7347243428230286
14730,-1.0,1.7347243428230286
14731,-1.0,1.7347243428230286
14732,-1.0,1.7347243428230286
14733,-1.0,1.7347243428230286
14734,-1.0,1.7347243428230286
14735,0.49986784900141534,1.7347243428230286
14736,-1.0,1.7347243428230286
14737,-1.0,1.7347243428230286
14738,-1.0,1.7347243428230286
14739,-1.0,1.7347243428230286
14740,-1.0,1.7347243428230286
14741,-1.0,1.7347243428230286
14742,-1.0,1.7347243428230286
14743,-1.0,1.7347243428230286
14744,0.07063291391220554,1.7347243428230286
14745,-2.0,1.7347243428230286
14746,-1.0,1.7347243428230286
14747,-1.0,1.7347243428230286
14748,3.359735815167017,1.7347243428230286
14749,-1.0,1.7347243428230286
14750,-1.0,1.7347243428230286
14751,-1.0,1.7347243428230286
14752,0.7433191687868098,1.7347243428230286
14753,-1.0,1.7347243428230286
14754,-1.0,1.7347243428230286
14755,-1.0,1.7347243428230286
14756,-1.0,1.7347243428230286
14757,0.29496803478148,1.7347243428230286
14758,-1.0,1.7347243428230286
14759,-1.0,1.7347243428230286
14760,-1.0,1.7347243428230286
14761,-1.0,1.7347243428230286
14762,-1.0,1.7347243428230286
14763,-1.0,1.7347243428230286
14764,-1.0,1.7347243428230286
14765,-1.0,1.7347243428230286
14766,-1.0,1.7347243428230286
14767,-1.0,1.7347243428230286
14768,-1.0,1.7347243428230286
14769,-1.0,1.7347243428230286
14770,-1.0,1.7347243428230286
14771,-1.0,1.7347243428230286
14772,0.5115974658641338,1.7347243428230286
14773,-1.0,1.7347243428230286
14774,0.34838115016884225,1.7347243428230286
14775,-1.0,1.7347243428230286
14776,-1.0,1.7347243428230286
14777,19.38172844318412,1.7347243428230286
14778,-1.0,1.7347243428230286
14779,-1.0,1.7347243428230286
14780,-1.0,1.7347243428230286
14781,-1.0,1.7347243428230286
14782,-1.0,1.7347243428230286
14783,-1.0,1.7347243428230286
14784,-1.0,1.7347243428230286
14785,-1.0,1.7347243428230286
14786,-1.0,1.7347243428230286
14787,-1.0,1.7347243428230286
14788,-1.0,1.7347243428230286
14789,-1.0,1.7347243428230286
14790,-1.0,1.7347243428230286
14791,-1.0,1.7347243428230286
14792,-1.0,1.7347243428230286
14793,-1.0,1.7347243428230286
14794,-1.0,1.7347243428230286
14795,0.8774855179450975,1.7347243428230286
14796,-1.0,1.7347243428230286
14797,-1.0,1.7347243428230286
14798,0.2982205360423881,1.7347243428230286
14799,-5.0,1.7347243428230286
14800,-1.0,1.7347243428230286
14801,-1.0,1.7347243428230286
14802,-1.0,1.7347243428230286
14803,-1.0,1.7347243428230286
14804,-1.0,1.7347243428230286
14805,-1.0,1.7347243428230286
14806,-1.0,1.7347243428230286
14807,-1.0,1.7347243428230286
14808,-1.0,1.7347243428230286
14809,-1.0,1.7347243428230286
14810,-1.0,1.7347243428230286
14811,-1.0,1.7347243428230286
14812,-1.0,1.7347243428230286
14813,-1.0,1.7347243428230286
14814,-1.0,1.7347243428230286
14815,-1.0,1.7347243428230286
14816,-1.0,1.7347243428230286
14817,-1.0,1.7347243428230286
14818,-1.0,1.7347243428230286
14819,-1.0,1.7347243428230286
14820,-1.0,1.7347243428230286
14821,-1.0,1.7347243428230286
14822,-1.0,1.7347243428230286
14823,-1.0,1.7347243428230286
14824,-1.0,1.7347243428230286
14825,-1.0,1.7347243428230286
14826,-1.0,1.7347243428230286
14827,-1.0,1.7347243428230286
14828,-1.0,1.7347243428230286
14829,-1.0,1.7347243428230286
14830,-1.0,1.7347243428230286
14831,-1.0,1.7347243428230286
14832,-1.0,1.7347243428230286
14833,-1.0,1.7347243428230286
14834,-1.0,1.7347243428230286
14835,-1.0,1.7347243428230286
14836,-1.0,1.7347243428230286
14837,-1.0,1.7347243428230286
14838,-1.0,1.7347243428230286
14839,-1.0,1.7347243428230286
14840,-1.0,1.7347243428230286
14841,-1.0,1.7347243428230286
14842,-1.0,1.7347243428230286
14843,-1.0,1.7347243428230286
14844,-1.0,1.7347243428230286
14845,-1.0,1.7347243428230286
14846,-1.0,1.7347243428230286
14847,-1.0,1.7347243428230286
14848,-1.0,1.7347243428230286
14849,-1.0,1.7347243428230286
14850,-1.0,1.7347243428230286
14851,-1.0,1.7347243428230286
14852,-1.0,1.7347243428230286
14853,-1.0,1.7347243428230286
14854,-1.0,1.7347243428230286
14855,-1.0,1.7347243428230286
14856,0.45536930899754746,1.7347243428230286
14857,-1.0,1.7347243428230286
14858,-1.0,1.7347243428230286
14859,-1.0,1.7347243428230286
14860,0.18541046692990734,1.7347243428230286
14861,0.25897398353154716,1.7347243428230286
14862,-1.0,1.7347243428230286
14863,-1.0,1.7347243428230286
14864,-1.0,1.7347243428230286
14865,-1.0,1.7347243428230286
14866,-1.0,1.7347243428230286
14867,-1.0,1.7347243428230286
14868,-1.0,1.7347243428230286
14869,-1.0,1.7347243428230286
14870,-1.0,1.7347243428230286
14871,0.40831608533858105,1.7347243428230286
14872,-1.0,1.7347243428230286
14873,-1.0,1.7347243428230286
14874,-1.0,1.7347243428230286
14875,-1.0,1.7347243428230286
14876,-1.0,1.7347243428230286
14877,0.1459070126391264,1.7347243428230286
14878,-1.0,1.7347243428230286
14879,-1.0,1.7347243428230286
14880,-1.0,1.7347243428230286
14881,-1.0,1.7347243428230286
14882,-1.0,1.7347243428230286
14883,-1.0,1.7347243428230286
14884,-1.0,1.7347243428230286
14885,-5.0,1.7347243428230286
14886,-1.0,1.7347243428230286
14887,-1.0,1.7347243428230286
14888,-1.0,1.7347243428230286
14889,-1.0,1.7347243428230286
14890,-1.0,1.7347243428230286
14891,-2.0,1.7347243428230286
14892,-1.0,1.7347243428230286
14893,-1.0,1.7347243428230286
14894,-1.0,1.7347243428230286
14895,-1.0,1.7347243428230286
14896,-1.0,1.7347243428230286
14897,-1.0,1.7347243428230286
14898,2.165,1.7347243428230286
14899,15.794766506897442,1.7347243428230286
14900,-1.0,1.7347243428230286
14901,-1.0,1.7347243428230286
14902,-1.0,1.7347243428230286
14903,6.7604534578525906,1.7347243428230286
14904,-1.0,1.7347243428230286
14905,-1.0,1.7347243428230286
14906,-1.0,1.7347243428230286
14907,0.4970484315291796,1.7347243428230286
14908,-1.0,1.7347243428230286
14909,4.894333114223224,1.7347243428230286
14910,-1.0,1.7347243428230286
14911,-1.0,1.7347243428230286
14912,-1.0,1.7347243428230286
14913,0.3344243098923238,1.7347243428230286
14914,-1.0,1.7347243428230286
14915,-1.0,1.7347243428230286
14916,-1.0,1.7347243428230286
14917,-1.0,1.7347243428230286
14918,-1.0,1.7347243428230286
14919,-1.0,1.7347243428230286
14920,-1.0,1.7347243428230286
14921,6.022119259717677,1.7347243428230286
14922,-1.0,1.7347243428230286
14923,-1.0,1.7347243428230286
14924,-1.0,1.7347243428230286
14925,-1.0,1.7347243428230286
14926,-1.0,1.7347243428230286
14927,-1.0,1.7347243428230286
14928,-1.0,1.7347243428230286
14929,10.149949565852657,1.7347243428230286
14930,-1.0,1.7347243428230286
14931,-1.0,1.7347243428230286
14932,-1.0,1.7347243428230286
14933,0.42558841365182576,1.7347243428230286
14934,-1.0,1.7347243428230286
14935,-1.0,1.7347243428230286
14936,0.782212545031021,1.7347243428230286
14937,-1.0,1.7347243428230286
14938,-1.0,1.7347243428230286
14939,-1.0,1.7347243428230286
14940,-1.0,1.7347243428230286
14941,-1.0,1.7347243428230286
14942,-1.0,1.7347243428230286
14943,-1.0,1.7347243428230286
14944,-2.0,1.7347243428230286
14945,-1.0,1.7347243428230286
14946,-1.0,1.7347243428230286
14947,0.445703863785089,1.7347243428230286
14948,-1.0,1.7347243428230286
14949,-1.0,1.7347243428230286
14950,-1.0,1.7347243428230286
14951,-1.0,1.7347243428230286
14952,-1.0,1.7347243428230286
14953,-1.0,1.7347243428230286
14954,-1.0,1.7347243428230286
14955,0.42023710389606833,1.7347243428230286
14956,-1.0,1.7347243428230286
14957,-1.0,1.7347243428230286
14958,-1.0,1.7347243428230286
14959,2.6671794110270817,1.7347243428230286
14960,-1.0,1.7347243428230286
14961,-1.0,1.7347243428230286
14962,-1.0,1.7347243428230286
14963,-1.0,1.7347243428230286
14964,-1.0,1.7347243428230286
14965,-1.0,1.7347243428230286
14966,-1.0,1.7347243428230286
14967,-1.0,1.7347243428230286
14968,-1.0,1.7347243428230286
14969,-5.0,1.7347243428230286
14970,-1.0,1.7347243428230286
14971,-1.0,1.7347243428230286
14972,-1.0,1.7347243428230286
14973,0.3103233713765979,1.7347243428230286
14974,-1.0,1.7347243428230286
14975,-1.0,1.7347243428230286
14976,-5.0,1.7347243428230286
14977,-1.0,1.7347243428230286
14978,-1.0,1.7347243428230286
14979,-1.0,1.7347243428230286
14980,-1.0,1.7347243428230286
14981,-1.0,1.7347243428230286
14982,-1.0,1.7347243428230286
14983,-1.0,1.7347243428230286
14984,-1.0,1.7347243428230286
14985,0.37696497301736087,1.7347243428230286
14986,0.36799128802001957,1.7347243428230286
14987,-1.0,1.7347243428230286
14988,5.186832443843421,1.7347243428230286
14989,-1.0,1.7347243428230286
14990,-1.0,1.7347243428230286
14991,-1.0,1.7347243428230286
14992,-1.0,1.7347243428230286
14993,0.42412927440474446,1.7347243428230286
14994,-1.0,1.7347243428230286
14995,-1.0,1.7347243428230286
14996,-1.0,1.7347243428230286
14997,-1.0,1.7347243428230286
14998,-1.0,1.7347243428230286
14999,-1.0,1.7347243428230286
15000,-1.0,1.7347243428230286
15001,-1.0,1.7347243428230286
15002,2.6146407689153506,1.7347243428230286
15003,-1.0,1.7347243428230286
15004,2.598213427820658,1.7347243428230286
15005,-1.0,1.7347243428230286
15006,0.04224942083940776,1.7347243428230286
15007,-1.0,1.7347243428230286
15008,5.955,1.7347243428230286
15009,-1.0,1.7347243428230286
15010,-1.0,1.7347243428230286
15011,-1.0,1.7347243428230286
15012,-1.0,1.7347243428230286
15013,-1.0,1.7347243428230286
15014,-1.0,1.7347243428230286
15015,-1.0,1.7347243428230286
15016,-1.0,1.7347243428230286
15017,-1.0,1.7347243428230286
15018,-1.0,1.7347243428230286
15019,-2.0,1.7347243428230286
15020,-1.0,1.7347243428230286
15021,-1.0,1.7347243428230286
15022,-1.0,1.7347243428230286
15023,-1.0,1.7347243428230286
15024,-1.0,1.7347243428230286
15025,-1.0,1.7347243428230286
15026,-1.0,1.7347243428230286
15027,-5.0,1.7347243428230286
15028,-1.0,1.7347243428230286
15029,-1.0,1.7347243428230286
15030,-1.0,1.7347243428230286
15031,0.48019267366061313,1.7347243428230286
15032,-1.0,1.7347243428230286
15033,0.46270373285762045,1.7347243428230286
15034,-1.0,1.7347243428230286
15035,-1.0,1.7347243428230286
15036,-1.0,1.7347243428230286
15037,0.6627992003821362,1.7347243428230286
15038,-1.0,1.7347243428230286
15039,-1.0,1.7347243428230286
15040,3.667657304492409,1.7347243428230286
15041,-1.0,1.7347243428230286
15042,-1.0,1.7347243428230286
15043,-1.0,1.7347243428230286
15044,-1.0,1.7347243428230286
15045,-1.0,1.7347243428230286
15046,-1.0,1.7347243428230286
15047,-1.0,1.7347243428230286
15048,-1.0,1.7347243428230286
15049,0.4833170973101135,1.7347243428230286
15050,0.08332098643446526,1.7347243428230286
15051,-1.0,1.7347243428230286
15052,-1.0,1.7347243428230286
15053,-1.0,1.7347243428230286
15054,2.861979470221033,1.7347243428230286
15055,-1.0,1.7347243428230286
15056,12.577357780350953,1.7347243428230286
15057,-1.0,1.7347243428230286
15058,-1.0,1.7347243428230286
15059,-5.0,1.7347243428230286
15060,-5.0,1.7347243428230286
15061,-1.0,1.7347243428230286
15062,-1.0,1.7347243428230286
15063,-1.0,1.7347243428230286
15064,-1.0,1.7347243428230286
15065,-1.0,1.7347243428230286
15066,-1.0,1.7347243428230286
15067,-1.0,1.7347243428230286
15068,-1.0,1.7347243428230286
15069,-5.0,1.7347243428230286
15070,-1.0,1.7347243428230286
15071,-1.0,1.7347243428230286
15072,3.6020762893511167,1.7347243428230286
15073,-1.0,1.7347243428230286
15074,-1.0,1.7347243428230286
15075,-2.0,1.7347243428230286
15076,-1.0,1.7347243428230286
15077,-1.0,1.7347243428230286
15078,-1.0,1.7347243428230286
15079,1.7925248622787042,1.7347243428230286
15080,-1.0,1.7347243428230286
15081,-1.0,1.7347243428230286
15082,-1.0,1.7347243428230286
15083,-1.0,1.7347243428230286
15084,-1.0,1.7347243428230286
15085,-5.0,1.7347243428230286
15086,-1.0,1.7347243428230286
15087,-1.0,1.7347243428230286
15088,-1.0,1.7347243428230286
15089,-1.0,1.7347243428230286
15090,-1.0,1.7347243428230286
15091,-1.0,1.7347243428230286
